species,country,date,anomaly
Herpestes auropunctatus,SE,2017-05-07,Yes
Herpestes auropunctatus,SE,2018-01-28,Yes
Herpestes auropunctatus,SI,2018-01-28,Yes
Humulus scandens,AT,2024-01-21,Yes
Humulus scandens,BE,2020-02-23,Yes
Humulus scandens,BG,2019-08-18,Yes
Humulus scandens,CY,2019-06-30,Yes
Humulus scandens,CY,2019-08-04,Yes
Humulus scandens,CY,2020-03-15,Yes
Humulus scandens,CY,2023-11-05,Yes
Humulus scandens,CZ,2016-02-28,Yes
Humulus scandens,CZ,2021-06-06,Yes
Humulus scandens,DE,2019-10-13,Yes
Humulus scandens,DE,2023-04-02,Yes
Humulus scandens,DE,2024-06-09,Yes
Humulus scandens,DE,2024-09-08,Yes
Humulus scandens,DK,2019-01-06,Yes
Humulus scandens,EE,2017-08-20,Yes
Humulus scandens,FI,2017-04-30,Yes
Humulus scandens,FI,2020-07-19,Yes
Humulus scandens,GB,2018-01-21,Yes
Humulus scandens,GB,2024-06-09,Yes
Humulus scandens,GR,2023-07-09,Yes
Humulus scandens,HR,2022-05-15,Yes
Humulus scandens,IE,2018-04-01,Yes
Humulus scandens,IE,2019-01-27,Yes
Humulus scandens,IE,2019-05-26,Yes
Humulus scandens,IE,2023-07-30,Yes
Humulus scandens,LT,2018-03-11,Yes
Humulus scandens,LT,2019-10-13,Yes
Humulus scandens,LT,2023-07-09,Yes
Humulus scandens,LT,2024-08-04,Yes
Humulus scandens,LU,2017-11-12,Yes
Humulus scandens,LV,2016-01-31,Yes
Humulus scandens,LV,2016-07-10,Yes
Humulus scandens,MT,2017-01-08,Yes
Humulus scandens,NL,2017-03-05,Yes
Humulus scandens,NL,2018-09-23,Yes
Humulus scandens,NL,2021-01-03,Yes
Humulus scandens,PL,2020-04-19,Yes
Humulus scandens,PL,2023-04-16,Yes
Humulus scandens,PL,2024-03-24,Yes
Humulus scandens,PL,2024-04-28,Yes
Humulus scandens,PT,2017-04-30,Yes
Humulus scandens,PT,2020-06-28,Yes
Humulus scandens,PT,2021-02-21,Yes
Humulus scandens,PT,2024-11-17,Yes
Humulus scandens,RO,2016-02-14,Yes
Humulus scandens,RO,2016-06-26,Yes
Humulus scandens,SE,2019-10-06,Yes
Humulus scandens,SE,2020-05-24,Yes
Humulus scandens,SE,2022-07-10,Yes
Humulus scandens,SE,2022-09-25,Yes
Humulus scandens,SI,2023-04-16,Yes
Hydrocotyle ranunculoides,AT,2024-09-08,Yes
Hydrocotyle ranunculoides,BE,2016-09-18,Yes
Hydrocotyle ranunculoides,BE,2017-01-22,Yes
Hydrocotyle ranunculoides,BE,2018-06-10,Yes
Hydrocotyle ranunculoides,BE,2021-09-05,Yes
Hydrocotyle ranunculoides,BG,2023-02-19,Yes
Hydrocotyle ranunculoides,BG,2023-08-27,Yes
Hydrocotyle ranunculoides,BG,2024-01-14,Yes
Hydrocotyle ranunculoides,CY,2017-09-17,Yes
Hydrocotyle ranunculoides,CY,2019-06-09,Yes
Hydrocotyle ranunculoides,CY,2020-08-09,Yes
Hydrocotyle ranunculoides,CY,2022-08-28,Yes
Hydrocotyle ranunculoides,CZ,2020-09-20,Yes
Hydrocotyle ranunculoides,DE,2019-02-03,Yes
Hydrocotyle ranunculoides,DK,2017-11-12,Yes
Hydrocotyle ranunculoides,EE,2023-01-29,Yes
Hydrocotyle ranunculoides,ES,2020-11-15,Yes
Hydrocotyle ranunculoides,FI,2019-02-17,Yes
Hydrocotyle ranunculoides,FI,2019-03-24,Yes
Hydrocotyle ranunculoides,FI,2021-10-10,Yes
Hydrocotyle ranunculoides,FI,2023-11-12,Yes
Hydrocotyle ranunculoides,GB,2016-01-03,Yes
Hydrocotyle ranunculoides,GB,2018-06-24,Yes
Hydrocotyle ranunculoides,GB,2022-05-15,Yes
Hydrocotyle ranunculoides,GB,2022-07-17,Yes
Hydrocotyle ranunculoides,HU,2019-02-03,Yes
Hydrocotyle ranunculoides,HU,2020-06-21,Yes
Hydrocotyle ranunculoides,HU,2024-07-21,Yes
Hydrocotyle ranunculoides,IE,2019-10-20,Yes
Hydrocotyle ranunculoides,IT,2023-09-10,Yes
Hydrocotyle ranunculoides,LT,2018-09-02,Yes
Hydrocotyle ranunculoides,LU,2019-01-06,Yes
Hydrocotyle ranunculoides,LV,2020-05-24,Yes
Hydrocotyle ranunculoides,LV,2024-04-14,Yes
Hydrocotyle ranunculoides,MT,2019-05-05,Yes
Hydrocotyle ranunculoides,MT,2019-10-13,Yes
Hydrocotyle ranunculoides,MT,2023-09-24,Yes
Hydrocotyle ranunculoides,MT,2024-07-21,Yes
Hydrocotyle ranunculoides,NL,2016-07-17,Yes
Hydrocotyle ranunculoides,NL,2017-01-01,Yes
Hydrocotyle ranunculoides,NL,2020-11-01,Yes
Hydrocotyle ranunculoides,NL,2023-09-10,Yes
Hydrocotyle ranunculoides,PL,2020-08-09,Yes
Hydrocotyle ranunculoides,PL,2020-09-20,Yes
Hydrocotyle ranunculoides,PT,2017-11-26,Yes
Hydrocotyle ranunculoides,PT,2021-07-11,Yes
Hydrocotyle ranunculoides,PT,2023-04-02,Yes
Hydrocotyle ranunculoides,PT,2024-01-21,Yes
Hydrocotyle ranunculoides,RO,2020-01-19,Yes
Hydrocotyle ranunculoides,RO,2020-01-26,Yes
Hydrocotyle ranunculoides,SE,2020-04-26,Yes
Hydrocotyle ranunculoides,SE,2020-12-27,Yes
Hydrocotyle ranunculoides,SE,2024-07-14,Yes
Hydrocotyle ranunculoides,SE,2024-08-18,Yes
Hydrocotyle ranunculoides,SI,2021-06-27,Yes
Hydrocotyle ranunculoides,SK,2020-11-15,Yes
Hydrocotyle ranunculoides,SK,2024-07-07,Yes
Impatiens glandulifera,AT,2018-06-17,Yes
Impatiens glandulifera,AT,2021-08-29,Yes
Impatiens glandulifera,AT,2021-09-05,Yes
Impatiens glandulifera,AT,2022-07-24,Yes
Impatiens glandulifera,BE,2017-10-01,Yes
Impatiens glandulifera,BE,2019-06-23,Yes
Impatiens glandulifera,BE,2021-09-05,Yes
Impatiens glandulifera,BE,2024-07-14,Yes
Impatiens glandulifera,BG,2019-03-03,Yes
Impatiens glandulifera,BG,2020-08-30,Yes
Impatiens glandulifera,CY,2022-06-19,Yes
Impatiens glandulifera,CZ,2019-10-13,Yes
Impatiens glandulifera,CZ,2021-09-12,Yes
Impatiens glandulifera,CZ,2024-06-09,Yes
Impatiens glandulifera,CZ,2024-06-23,Yes
Impatiens glandulifera,DE,2021-08-08,Yes
Impatiens glandulifera,DE,2021-09-05,Yes
Impatiens glandulifera,DE,2021-09-12,Yes
Impatiens glandulifera,DE,2021-09-19,Yes
Impatiens glandulifera,DK,2023-04-30,Yes
Impatiens glandulifera,DK,2024-03-10,Yes
Impatiens glandulifera,EE,2016-02-28,Yes
Impatiens glandulifera,EE,2019-08-18,Yes
Impatiens glandulifera,EE,2022-08-07,Yes
Impatiens glandulifera,EE,2024-07-21,Yes
Impatiens glandulifera,ES,2018-10-28,Yes
Impatiens glandulifera,ES,2022-05-22,Yes
Impatiens glandulifera,ES,2022-12-25,Yes
Impatiens glandulifera,ES,2023-08-13,Yes
Impatiens glandulifera,FI,2019-07-14,Yes
Impatiens glandulifera,FI,2020-07-05,Yes
Impatiens glandulifera,FI,2021-07-04,Yes
Impatiens glandulifera,FI,2021-07-18,Yes
Impatiens glandulifera,FR,2017-07-02,Yes
Impatiens glandulifera,FR,2019-09-29,Yes
Impatiens glandulifera,FR,2021-08-29,Yes
Impatiens glandulifera,FR,2024-08-11,Yes
Impatiens glandulifera,GB,2021-08-01,Yes
Impatiens glandulifera,GB,2024-07-14,Yes
Impatiens glandulifera,GB,2024-07-21,Yes
Impatiens glandulifera,GB,2024-07-28,Yes
Impatiens glandulifera,GR,2019-01-20,Yes
Impatiens glandulifera,HR,2017-05-28,Yes
Impatiens glandulifera,HR,2018-03-25,Yes
Impatiens glandulifera,HR,2024-07-21,Yes
Impatiens glandulifera,HU,2019-01-06,Yes
Impatiens glandulifera,HU,2019-04-21,Yes
Impatiens glandulifera,HU,2019-09-29,Yes
Impatiens glandulifera,HU,2022-02-20,Yes
Impatiens glandulifera,IE,2018-01-28,Yes
Impatiens glandulifera,IE,2023-07-23,Yes
Impatiens glandulifera,IE,2024-05-12,Yes
Impatiens glandulifera,IE,2024-06-02,Yes
Impatiens glandulifera,IT,2017-04-16,Yes
Impatiens glandulifera,IT,2021-07-04,Yes
Impatiens glandulifera,IT,2021-08-22,Yes
Impatiens glandulifera,IT,2021-08-29,Yes
Impatiens glandulifera,LT,2021-04-11,Yes
Impatiens glandulifera,LT,2023-08-27,Yes
Impatiens glandulifera,LT,2024-06-16,Yes
Impatiens glandulifera,LU,2018-11-11,Yes
Impatiens glandulifera,LU,2019-05-05,Yes
Impatiens glandulifera,LU,2019-11-10,Yes
Impatiens glandulifera,LU,2024-09-08,Yes
Impatiens glandulifera,LV,2016-03-20,Yes
Impatiens glandulifera,LV,2022-01-09,Yes
Impatiens glandulifera,NL,2019-08-04,Yes
Impatiens glandulifera,NL,2021-08-15,Yes
Impatiens glandulifera,NL,2021-08-29,Yes
Impatiens glandulifera,NL,2023-09-03,Yes
Impatiens glandulifera,PL,2021-07-04,Yes
Impatiens glandulifera,PL,2021-08-15,Yes
Impatiens glandulifera,PL,2022-08-07,Yes
Impatiens glandulifera,PL,2024-04-07,Yes
Impatiens glandulifera,PT,2017-08-13,Yes
Impatiens glandulifera,PT,2022-07-24,Yes
Impatiens glandulifera,RO,2018-04-01,Yes
Impatiens glandulifera,RO,2022-07-10,Yes
Impatiens glandulifera,SE,2021-02-28,Yes
Impatiens glandulifera,SE,2022-05-15,Yes
Impatiens glandulifera,SE,2022-05-22,Yes
Impatiens glandulifera,SE,2022-07-24,Yes
Impatiens glandulifera,SI,2017-09-17,Yes
Impatiens glandulifera,SI,2018-09-02,Yes
Impatiens glandulifera,SI,2020-11-22,Yes
Impatiens glandulifera,SI,2021-09-05,Yes
Impatiens glandulifera,SK,2019-09-08,Yes
Impatiens glandulifera,SK,2020-09-06,Yes
Impatiens glandulifera,SK,2020-10-25,Yes
Impatiens glandulifera,SK,2021-01-31,Yes
Koenigia polystachya,AT,2019-03-03,Yes
Koenigia polystachya,AT,2022-11-13,Yes
Koenigia polystachya,BE,2017-01-01,Yes
Koenigia polystachya,BE,2023-04-02,Yes
Koenigia polystachya,BE,2024-03-17,Yes
Koenigia polystachya,CY,2022-06-19,Yes
Koenigia polystachya,CZ,2016-02-28,Yes
Koenigia polystachya,CZ,2018-05-27,Yes
Koenigia polystachya,CZ,2024-11-17,Yes
Koenigia polystachya,DE,2022-11-27,Yes
Koenigia polystachya,EE,2018-07-01,Yes
Koenigia polystachya,EE,2021-04-25,Yes
Koenigia polystachya,ES,2020-10-04,Yes
Koenigia polystachya,FR,2018-10-21,Yes
Koenigia polystachya,FR,2018-10-28,Yes
Koenigia polystachya,GB,2019-09-22,Yes
Koenigia polystachya,GB,2021-08-22,Yes
Koenigia polystachya,GR,2017-06-11,Yes
Koenigia polystachya,GR,2020-01-12,Yes
Koenigia polystachya,HR,2017-06-11,Yes
Koenigia polystachya,HR,2018-10-14,Yes
Koenigia polystachya,IE,2017-02-19,Yes
Koenigia polystachya,LU,2018-05-27,Yes
Koenigia polystachya,LV,2019-04-14,Yes
Koenigia polystachya,MT,2020-12-27,Yes
Koenigia polystachya,NL,2022-07-31,Yes
Koenigia polystachya,PL,2023-12-24,Yes
Koenigia polystachya,PT,2020-03-01,Yes
Koenigia polystachya,PT,2020-04-12,Yes
Koenigia polystachya,SE,2018-06-17,Yes
Koenigia polystachya,SE,2022-07-17,Yes
Koenigia polystachya,SE,2022-07-31,Yes
Koenigia polystachya,SE,2022-08-07,Yes
Koenigia polystachya,SI,2018-03-04,Yes
Koenigia polystachya,SI,2019-03-24,Yes
Koenigia polystachya,SI,2020-03-29,Yes
Koenigia polystachya,SI,2024-05-26,Yes
Lagarosiphon major,AT,2024-05-05,Yes
Lagarosiphon major,BE,2018-03-11,Yes
Lagarosiphon major,BE,2018-10-14,Yes
Lagarosiphon major,BG,2023-04-23,Yes
Lagarosiphon major,CY,2017-04-16,Yes
Lagarosiphon major,CY,2020-12-27,Yes
Lagarosiphon major,CZ,2023-04-02,Yes
Lagarosiphon major,CZ,2023-11-26,Yes
Lagarosiphon major,CZ,2024-07-21,Yes
Lagarosiphon major,DE,2016-03-13,Yes
Lagarosiphon major,DE,2018-06-03,Yes
Lagarosiphon major,DE,2018-09-02,Yes
Lagarosiphon major,DK,2017-10-29,Yes
Lagarosiphon major,DK,2021-10-10,Yes
Lagarosiphon major,DK,2022-09-11,Yes
Lagarosiphon major,EE,2023-01-22,Yes
Lagarosiphon major,EE,2024-09-29,Yes
Lagarosiphon major,ES,2020-12-20,Yes
Lagarosiphon major,ES,2022-03-13,Yes
Lagarosiphon major,FI,2016-11-20,Yes
Lagarosiphon major,FR,2018-08-05,Yes
Lagarosiphon major,FR,2019-11-17,Yes
Lagarosiphon major,FR,2020-09-20,Yes
Lagarosiphon major,GB,2018-01-28,Yes
Lagarosiphon major,GB,2021-10-24,Yes
Lagarosiphon major,GB,2022-10-30,Yes
Lagarosiphon major,GR,2016-05-29,Yes
Lagarosiphon major,GR,2023-07-30,Yes
Lagarosiphon major,GR,2023-11-19,Yes
Lagarosiphon major,HR,2020-04-05,Yes
Lagarosiphon major,HR,2021-03-21,Yes
Lagarosiphon major,HR,2024-12-08,Yes
Lagarosiphon major,HU,2018-09-16,Yes
Lagarosiphon major,HU,2019-08-18,Yes
Lagarosiphon major,HU,2020-08-30,Yes
Lagarosiphon major,IE,2016-12-18,Yes
Lagarosiphon major,IE,2023-12-03,Yes
Lagarosiphon major,IT,2017-05-07,Yes
Lagarosiphon major,IT,2019-12-29,Yes
Lagarosiphon major,IT,2021-11-21,Yes
Lagarosiphon major,LT,2019-09-01,Yes
Lagarosiphon major,LT,2020-06-14,Yes
Lagarosiphon major,LU,2018-09-16,Yes
Lagarosiphon major,LV,2016-02-28,Yes
Lagarosiphon major,LV,2020-11-22,Yes
Lagarosiphon major,LV,2024-11-17,Yes
Lagarosiphon major,MT,2022-06-12,Yes
Lagarosiphon major,NL,2023-06-04,Yes
Lagarosiphon major,PL,2020-06-28,Yes
Lagarosiphon major,PL,2020-08-16,Yes
Lagarosiphon major,PT,2016-03-13,Yes
Lagarosiphon major,PT,2017-02-19,Yes
Lagarosiphon major,SE,2023-02-05,Yes
Lagarosiphon major,SE,2024-08-04,Yes
Lagarosiphon major,SI,2024-03-10,Yes
Lagarosiphon major,SK,2016-01-03,Yes
Lagarosiphon major,SK,2021-06-13,Yes
Lagarosiphon major,SK,2022-08-28,Yes
Lagarosiphon major,SK,2023-10-01,Yes
Lampropeltis getula,AT,2016-10-23,Yes
Lampropeltis getula,AT,2017-06-25,Yes
Lampropeltis getula,AT,2019-06-09,Yes
Lampropeltis getula,AT,2022-08-07,Yes
Lampropeltis getula,BG,2019-04-28,Yes
Lampropeltis getula,BG,2024-02-04,Yes
Lampropeltis getula,CY,2019-03-17,Yes
Lampropeltis getula,CZ,2017-03-05,Yes
Lampropeltis getula,CZ,2019-02-10,Yes
Lampropeltis getula,CZ,2019-07-28,Yes
Lampropeltis getula,CZ,2024-09-22,Yes
Lampropeltis getula,DE,2019-02-17,Yes
Lampropeltis getula,DE,2022-08-07,Yes
Lampropeltis getula,DE,2022-12-25,Yes
Lampropeltis getula,DE,2023-10-22,Yes
Lampropeltis getula,DK,2018-05-20,Yes
Lampropeltis getula,EE,2016-04-24,Yes
Lampropeltis getula,EE,2017-01-01,Yes
Lampropeltis getula,EE,2020-12-13,Yes
Lampropeltis getula,ES,2019-06-02,Yes
Lampropeltis getula,ES,2020-06-28,Yes
Lampropeltis getula,ES,2021-04-11,Yes
Lampropeltis getula,ES,2021-09-05,Yes
Lampropeltis getula,FI,2016-12-11,Yes
Lampropeltis getula,FI,2022-02-20,Yes
Lampropeltis getula,FR,2020-10-18,Yes
Lampropeltis getula,FR,2021-03-07,Yes
Lampropeltis getula,FR,2022-03-06,Yes
Lampropeltis getula,FR,2022-10-23,Yes
Lampropeltis getula,GB,2020-11-29,Yes
Lampropeltis getula,GB,2021-01-24,Yes
Lampropeltis getula,GB,2021-08-01,Yes
Lampropeltis getula,GR,2019-11-17,Yes
Lampropeltis getula,GR,2020-07-05,Yes
Lampropeltis getula,HR,2019-09-22,Yes
Lampropeltis getula,HU,2016-06-12,Yes
Lampropeltis getula,HU,2019-06-23,Yes
Lampropeltis getula,HU,2023-11-12,Yes
Lampropeltis getula,IT,2017-10-01,Yes
Lampropeltis getula,IT,2022-07-17,Yes
Lampropeltis getula,IT,2022-09-25,Yes
Lampropeltis getula,IT,2022-10-23,Yes
Lampropeltis getula,LU,2020-12-20,Yes
Lampropeltis getula,LU,2023-12-17,Yes
Lampropeltis getula,LU,2024-02-04,Yes
Lampropeltis getula,MT,2020-11-22,Yes
Lampropeltis getula,NL,2016-04-03,Yes
Lampropeltis getula,NL,2017-08-06,Yes
Lampropeltis getula,NL,2019-04-28,Yes
Lampropeltis getula,PL,2018-02-11,Yes
Lampropeltis getula,PL,2018-05-13,Yes
Lampropeltis getula,PL,2023-11-05,Yes
Lampropeltis getula,PT,2020-09-13,Yes
Lampropeltis getula,RO,2016-04-03,Yes
Lampropeltis getula,RO,2024-09-08,Yes
Lampropeltis getula,SE,2019-05-26,Yes
Lampropeltis getula,SE,2020-12-27,Yes
Lampropeltis getula,SE,2022-07-17,Yes
Lampropeltis getula,SE,2022-07-31,Yes
Lampropeltis getula,SI,2015-12-27,Yes
Lampropeltis getula,SK,2018-04-22,Yes
Lampropeltis getula,SK,2020-03-29,Yes
Lampropeltis getula,SK,2020-12-06,Yes
Lampropeltis getula,SK,2023-11-26,Yes
Lepomis gibbosus,AT,2016-03-20,Yes
Lepomis gibbosus,AT,2018-08-12,Yes
Lepomis gibbosus,AT,2022-07-17,Yes
Lepomis gibbosus,BE,2017-08-13,Yes
Lepomis gibbosus,BE,2018-10-21,Yes
Lepomis gibbosus,BE,2019-07-28,Yes
Lepomis gibbosus,BE,2024-07-28,Yes
Lepomis gibbosus,BG,2023-07-30,Yes
Lepomis gibbosus,CY,2021-07-18,Yes
Lepomis gibbosus,CZ,2017-06-25,Yes
Lepomis gibbosus,CZ,2021-08-08,Yes
Lepomis gibbosus,CZ,2023-02-26,Yes
Lepomis gibbosus,CZ,2023-08-13,Yes
Lepomis gibbosus,DE,2020-05-24,Yes
Lepomis gibbosus,DE,2020-06-21,Yes
Lepomis gibbosus,DE,2023-05-28,Yes
Lepomis gibbosus,DE,2023-06-18,Yes
Lepomis gibbosus,DK,2018-02-04,Yes
Lepomis gibbosus,DK,2019-08-18,Yes
Lepomis gibbosus,DK,2021-05-02,Yes
Lepomis gibbosus,DK,2021-12-12,Yes
Lepomis gibbosus,ES,2021-01-24,Yes
Lepomis gibbosus,ES,2022-12-11,Yes
Lepomis gibbosus,ES,2024-07-28,Yes
Lepomis gibbosus,ES,2024-08-25,Yes
Lepomis gibbosus,FI,2021-07-11,Yes
Lepomis gibbosus,FI,2023-06-11,Yes
Lepomis gibbosus,FI,2023-06-18,Yes
Lepomis gibbosus,FI,2023-07-02,Yes
Lepomis gibbosus,FR,2020-05-17,Yes
Lepomis gibbosus,FR,2023-08-06,Yes
Lepomis gibbosus,FR,2023-08-13,Yes
Lepomis gibbosus,FR,2023-12-10,Yes
Lepomis gibbosus,GB,2020-06-14,Yes
Lepomis gibbosus,GB,2021-10-17,Yes
Lepomis gibbosus,GB,2022-08-21,Yes
Lepomis gibbosus,GB,2023-10-15,Yes
Lepomis gibbosus,GR,2023-11-12,Yes
Lepomis gibbosus,GR,2024-06-09,Yes
Lepomis gibbosus,HR,2016-12-25,Yes
Lepomis gibbosus,HR,2019-05-26,Yes
Lepomis gibbosus,HR,2023-12-31,Yes
Lepomis gibbosus,HR,2024-06-30,Yes
Lepomis gibbosus,HU,2020-05-31,Yes
Lepomis gibbosus,HU,2024-03-03,Yes
Lepomis gibbosus,HU,2024-06-02,Yes
Lepomis gibbosus,HU,2024-08-25,Yes
Lepomis gibbosus,IE,2017-04-30,Yes
Lepomis gibbosus,IT,2016-03-27,Yes
Lepomis gibbosus,IT,2016-08-07,Yes
Lepomis gibbosus,IT,2016-08-14,Yes
Lepomis gibbosus,IT,2016-08-28,Yes
Lepomis gibbosus,LT,2018-05-13,Yes
Lepomis gibbosus,LU,2024-07-14,Yes
Lepomis gibbosus,LV,2019-02-17,Yes
Lepomis gibbosus,LV,2020-08-23,Yes
Lepomis gibbosus,LV,2024-06-23,Yes
Lepomis gibbosus,MT,2017-06-04,Yes
Lepomis gibbosus,MT,2019-04-07,Yes
Lepomis gibbosus,MT,2020-02-16,Yes
Lepomis gibbosus,NL,2018-08-12,Yes
Lepomis gibbosus,NL,2019-08-04,Yes
Lepomis gibbosus,NL,2019-08-11,Yes
Lepomis gibbosus,NL,2023-07-16,Yes
Lepomis gibbosus,PL,2016-07-10,Yes
Lepomis gibbosus,PL,2024-06-02,Yes
Lepomis gibbosus,PL,2024-09-01,Yes
Lepomis gibbosus,PL,2024-09-15,Yes
Lepomis gibbosus,PT,2017-05-28,Yes
Lepomis gibbosus,PT,2018-07-29,Yes
Lepomis gibbosus,PT,2021-12-19,Yes
Lepomis gibbosus,PT,2022-02-06,Yes
Lepomis gibbosus,RO,2017-06-18,Yes
Lepomis gibbosus,RO,2021-04-25,Yes
Lepomis gibbosus,RO,2021-05-30,Yes
Lepomis gibbosus,RO,2021-06-06,Yes
Lepomis gibbosus,SE,2018-07-08,Yes
Lepomis gibbosus,SE,2018-07-15,Yes
Lepomis gibbosus,SE,2021-01-03,Yes
Lepomis gibbosus,SE,2023-04-09,Yes
Lepomis gibbosus,SI,2017-12-31,Yes
Lepomis gibbosus,SI,2020-11-29,Yes
Lepomis gibbosus,SI,2024-05-19,Yes
Lepomis gibbosus,SI,2024-07-07,Yes
Lepomis gibbosus,SK,2023-10-01,Yes
Lespedeza cuneata,AT,2021-12-12,Yes
Lespedeza cuneata,BE,2017-11-26,Yes
Lespedeza cuneata,CY,2019-03-31,Yes
Lespedeza cuneata,CY,2019-08-18,Yes
Lespedeza cuneata,CY,2020-12-13,Yes
Lespedeza cuneata,CY,2023-03-19,Yes
Lespedeza cuneata,CZ,2018-08-12,Yes
Lespedeza cuneata,CZ,2019-06-02,Yes
Lespedeza cuneata,DE,2020-09-27,Yes
Lespedeza cuneata,DE,2020-12-27,Yes
Lespedeza cuneata,EE,2016-07-10,Yes
Lespedeza cuneata,EE,2018-03-11,Yes
Lespedeza cuneata,EE,2024-06-16,Yes
Lespedeza cuneata,FI,2015-12-27,Yes
Lespedeza cuneata,FI,2016-03-13,Yes
Lespedeza cuneata,FI,2016-12-18,Yes
Lespedeza cuneata,FI,2019-07-21,Yes
Lespedeza cuneata,FR,2022-02-27,Yes
Lespedeza cuneata,GR,2017-04-23,Yes
Lespedeza cuneata,GR,2017-05-28,Yes
Lespedeza cuneata,GR,2019-10-06,Yes
Lespedeza cuneata,GR,2022-08-21,Yes
Lespedeza cuneata,HR,2020-06-07,Yes
Lespedeza cuneata,HU,2021-09-05,Yes
Lespedeza cuneata,IE,2022-03-13,Yes
Lespedeza cuneata,IE,2024-04-28,Yes
Lespedeza cuneata,LT,2024-01-21,Yes
Lespedeza cuneata,LU,2016-02-21,Yes
Lespedeza cuneata,LU,2021-08-29,Yes
Lespedeza cuneata,LV,2018-08-19,Yes
Lespedeza cuneata,MT,2019-03-31,Yes
Lespedeza cuneata,NL,2017-10-29,Yes
Lespedeza cuneata,NL,2020-10-04,Yes
Lespedeza cuneata,PL,2022-06-19,Yes
Lespedeza cuneata,SI,2017-05-14,Yes
Lespedeza cuneata,SI,2017-09-03,Yes
Lespedeza cuneata,SI,2018-06-24,Yes
Lespedeza cuneata,SI,2021-07-04,Yes
Lespedeza cuneata,SK,2018-04-29,Yes
Lespedeza cuneata,SK,2021-11-28,Yes
Lespedeza cuneata,SK,2023-07-09,Yes
Lespedeza cuneata,SK,2024-09-01,Yes
Limnoperna fortunei,BG,2020-02-09,Yes
Limnoperna fortunei,BG,2020-11-01,Yes
Limnoperna fortunei,BG,2021-12-26,Yes
Limnoperna fortunei,CY,2017-05-21,Yes
Limnoperna fortunei,CY,2017-11-19,Yes
Limnoperna fortunei,CY,2019-04-28,Yes
Limnoperna fortunei,DE,2016-04-03,Yes
Limnoperna fortunei,DE,2017-12-10,Yes
Limnoperna fortunei,DE,2018-08-26,Yes
Limnoperna fortunei,DK,2017-01-29,Yes
Limnoperna fortunei,EE,2020-04-19,Yes
Limnoperna fortunei,EE,2023-04-23,Yes
Limnoperna fortunei,FI,2017-04-02,Yes
Limnoperna fortunei,FI,2018-01-14,Yes
Limnoperna fortunei,FI,2024-03-24,Yes
Limnoperna fortunei,FI,2024-11-10,Yes
Limnoperna fortunei,FR,2022-10-09,Yes
Limnoperna fortunei,GR,2023-04-23,Yes
Limnoperna fortunei,HR,2019-07-28,Yes
Limnoperna fortunei,HU,2018-09-09,Yes
Limnoperna fortunei,IT,2018-07-22,Yes
Limnoperna fortunei,LT,2016-04-17,Yes
Limnoperna fortunei,LT,2019-06-02,Yes
Limnoperna fortunei,LT,2020-08-16,Yes
Limnoperna fortunei,LU,2016-10-02,Yes
Limnoperna fortunei,MT,2021-07-25,Yes
Limnoperna fortunei,NL,2016-04-17,Yes
Limnoperna fortunei,NL,2019-09-01,Yes
Limnoperna fortunei,NL,2020-07-12,Yes
Limnoperna fortunei,NL,2024-04-28,Yes
Limnoperna fortunei,PT,2017-02-19,Yes
Limnoperna fortunei,SE,2017-01-01,Yes
Limnoperna fortunei,SE,2021-02-21,Yes
Limnoperna fortunei,SI,2016-06-19,Yes
Limnoperna fortunei,SI,2018-03-04,Yes
Limnoperna fortunei,SI,2022-12-25,Yes
Limnoperna fortunei,SI,2024-11-17,Yes
Limnoperna fortunei,SK,2017-01-15,Yes
Limnoperna fortunei,SK,2019-02-03,Yes
Limnoperna fortunei,SK,2022-04-24,Yes
Limnoperna fortunei,SK,2022-08-14,Yes
Lithobates catesbeianus,AT,2016-05-08,Yes
Lithobates catesbeianus,AT,2017-06-04,Yes
Lithobates catesbeianus,AT,2018-06-03,Yes
Lithobates catesbeianus,AT,2021-05-16,Yes
Lithobates catesbeianus,BE,2020-08-23,Yes
Lithobates catesbeianus,BE,2022-06-19,Yes
Lithobates catesbeianus,BE,2023-06-18,Yes
Lithobates catesbeianus,BE,2024-03-24,Yes
Lithobates catesbeianus,BG,2021-01-24,Yes
Lithobates catesbeianus,BG,2021-03-14,Yes
Lithobates catesbeianus,BG,2021-05-16,Yes
Lithobates catesbeianus,BG,2023-11-26,Yes
Lithobates catesbeianus,CY,2016-11-20,Yes
Lithobates catesbeianus,CY,2018-12-30,Yes
Lithobates catesbeianus,CZ,2019-04-21,Yes
Lithobates catesbeianus,CZ,2020-08-16,Yes
Lithobates catesbeianus,CZ,2020-10-25,Yes
Lithobates catesbeianus,CZ,2021-02-28,Yes
Lithobates catesbeianus,DE,2017-05-28,Yes
Lithobates catesbeianus,DE,2021-05-16,Yes
Lithobates catesbeianus,DE,2023-07-16,Yes
Lithobates catesbeianus,DE,2023-08-06,Yes
Lithobates catesbeianus,DK,2017-05-28,Yes
Lithobates catesbeianus,DK,2017-06-11,Yes
Lithobates catesbeianus,DK,2017-07-23,Yes
Lithobates catesbeianus,DK,2023-10-22,Yes
Lithobates catesbeianus,ES,2017-05-28,Yes
Lithobates catesbeianus,ES,2018-07-01,Yes
Lithobates catesbeianus,ES,2018-07-08,Yes
Lithobates catesbeianus,ES,2018-07-15,Yes
Lithobates catesbeianus,FI,2017-09-24,Yes
